it w0 w1 ww1 w2 ww2 w10 w11 ww11 w12 ww12 w20 w21 ww21 w22 ww22 e
936 -13.859842544866245 7.248496629086907 -0.5229854960922183 7.188234205130656 -0.5186375084609611 6.26663579525377 -2.5091654832691983 -0.4004007198199698 0 0.0 6.352664784663746 0 0.0 -2.5396240206987266 -0.3997730254600789 0.012931176456705107
937 -13.867947196725313 7.252421677190383 -0.5229628851559893 7.192240887132112 -0.5186233250751374 6.268858772433504 -2.5100027470210775 -0.40039229437716645 0 0.0 6.354877828190063 0 0.0 -2.540465041768581 -0.3997661497911333 0.012898357567349751
938 -13.876037332714587 7.256340012156495 -0.5229403638925587 7.196240595722612 -0.5186091982295642 6.271076597568272 -2.510838172622856 -0.40038391073017365 0 0.0 6.357085694502806 0 0.0 -2.5413041806960894 -0.3997593084034786 0.012865667141095731
939 -13.884112990910639 7.260251649807536 -0.5229179317800515 7.2002333477401175 -0.5185951275716221 6.273289288400373 -2.511671766025916 -0.4003755686303393 0 0.0 6.359288401709317 0 0.0 -2.542141443753571 -0.3997525010927744 0.012833104559842582
940 -13.892174209297302 7.264156605941989 -0.522895588300388 7.204219159994592 -0.5185811127514646 6.2754968626023855 -2.5125035331601535 -0.4003672678306851 0 0.0 6.361485967843595 0 0.0 -2.542976837189534 -0.39974572765607275 0.012800669208647789
941 -13.900221025765552 7.268054896334286 -0.5228733329392509 7.208198049267773 -0.5185671534219927 6.2776993377774 -2.513333479934038 -0.40035900808589475 0 0.0 6.36367841086656 0 0.0 -2.543810367228747 -0.3997389878918079 0.01276836047571355
942 -13.908253478113389 7.271946536734586 -0.5228511651860549 7.212170032312968 -0.5185532492388308 6.279896731459246 -2.5141616122346684 -0.40035078915230154 0 0.0 6.365865748666309 0 0.0 -2.5446420400723126 -0.39973228159978585 0.012736177752373191
943 -13.916271604045718 7.27583154286855 -0.5228290845339157 7.2161351258548425 -0.518539399860303 6.282089061112716 -2.5149879359278304 -0.4003426107878774 0 0.0 6.368047999058385 0 0.0 -2.5454718618977448 -0.3997256085811747 0.012704120433077731
944 -13.924275441174249 7.279709930437115 -0.5228070904796185 7.22009334658921 -0.5185256049474077 6.284276344133802 -2.5158124568580575 -0.40033447275222056 0 0.0 6.370225179786034 0 0.0 -2.5462998388590385 -0.39971896863849404 0.01267218791538246
945 -13.932265027017392 7.283581715116275 -0.5227851825235871 7.2240447111828345 -0.518511864163795 6.2864585978499115 -2.5166351808486866 -0.4003263748065443 0 0.0 6.372397308520468 0 0.0 -2.54712597708675 -0.3997123615756057 0.012640379599933317
946 -13.940240399000167 7.2874469125568755 -0.5227633601698541 7.227989236273232 -0.5184981771757425 6.2886358395201025 -2.517456113701918 -0.40031831671366574 0 0.0 6.37456440286113 0 0.0 -2.547950282688066 -0.3997057871977034 0.012608694890453616
947 -13.948201594454117 7.2913055383844 -0.5227416229260311 7.231926938468475 -0.5184845436521315 6.290808086335313 -2.5182752611988732 -0.40031029823799397 0 0.0 6.3767264803359485 0 0.0 -2.5487727617468816 -0.39969924531130324 0.012577133193730381
948 -13.95614865061721 7.295157608198761 -0.522719970303278 7.235857834347008 -0.5184709632644248 6.292975355418588 -2.5190926290996556 -0.40030231914551867 0 0.0 6.378883558401606 0 0.0 -2.5495934203238746 -0.399692735724234 0.012545693919601001
949 -13.964081604633781 7.2990031375741085 -0.522698401816274 7.239781940457455 -0.5184574356866432 6.295137663825306 -2.5199082231434082 -0.40029437920379957 0 0.0 6.381035654443797 0 0.0 -2.550412264456578 -0.3996862582456272 0.012514376480939738
950 -13.972000493554441 7.3028421420586245 -0.5226769169831885 7.2436992733184455 -0.5184439605953426 6.297295028543417 -2.520722049048374 -0.40028647818195434 0 0.0 6.383182785777495 0 0.0 -2.55122930015946 -0.39967981268590774 0.012483180293644173
951 -13.979905354336024 7.306674637174335 -0.5226555153256519 7.247609849418432 -0.5184305376695919 6.299447466493662 -2.5215341125119544 -0.400278615850648 0 0.0 6.385324969647208 0 0.0 -2.5520445334239947 -0.39967339885678466 0.012452104776621745
952 -13.987796223841523 7.310500638416918 -0.5226341963687262 7.251513685215514 -0.5184171665909502 6.301594994529811 -2.5223444192107705 -0.4002707919820819 0 0.0 6.387462223227241 0 0.0 -2.552857970218739 -0.3996670165712412 0.012421149351776316
953 -13.995673138840019 7.314320161255516 -0.5226129596408778 7.255410797137271 -0.5184038470434449 6.30373762943889 -2.5231529748007224 -0.4002630063499825 0 0.0 6.3895945636219675 0 0.0 -2.553669616489408 -0.3996606656435256 0.012390313443994794
954 -14.00353613600665 7.318133221132561 -0.5225918046739481 7.259301201580597 -0.51839057871355 6.305875387941411 -2.5239597849170496 -0.40025525872959106 0 0.0 6.391722007866073 0 0.0 -2.5544794781589517 -0.3996543458891425 0.012359596481133434
955 -14.011385251922547 7.321939833463587 -0.5225707310031261 7.263184914911537 -0.5183773612901644 6.308008286691605 -2.5247648551743915 -0.4002475488976519 0 0.0 6.39384457292483 0 0.0 -2.5552875611276273 -0.39964805712484264 0.012328997894004616
956 -14.019220523074804 7.3257400136370645 -0.5225497381669211 7.267061953465123 -0.5183641944645903 6.310136342277649 -2.525568191166847 -0.40023987663240274 0 0.0 6.395962275694356 0 0.0 -2.5560938712730783 -0.3996417991686145 0.012298517116363379
957 -14.027041985856432 7.329533777014227 -0.522528825707134 7.2709323335452245 -0.5183510779305115 6.312259571221901 -2.5263697984680364 -0.40023224171356314 0 0.0 6.398075133001874 0 0.0 -2.5568984144504077 -0.39963557183967485 0.012268153584893873
958 -14.034849676566328 7.3333211389289 -0.5225079931688318 7.274796071424393 -0.5183380113839734 6.31437798998113 -2.5271696826311625 -0.40022464392232476 0 0.0 6.400183161605973 0 0.0 -2.5577011964922525 -0.3996293749584595 0.012237906739195966
959 -14.042643631409259 7.337102114687341 -0.5224872401003188 7.278653183343715 -0.518324994523361 6.316491614946744 -2.5279678491890705 -0.40021708304134024 0 0.0 6.4022863781968695 0 0.0 -2.5585022232088654 -0.3996232083466154 0.012207776021771916
960 -14.050423886495826 7.340876719568078 -0.5224665660531108 7.282503685512662 -0.5183120270493787 6.318600462445026 -2.5287643036543073 -0.40020955885471265 0 0.0 6.404384799396664 0 0.0 -2.5593015003881834 -0.3996170718269906 0.012177760878012962
961 -14.058190477842452 7.344644968821752 -0.5224459705819091 7.286347594108957 -0.5182991086650302 6.32070454873736 -2.5295590515191875 -0.400202071147986 0 0.0 6.406478441759606 0 0.0 -2.560099033795908 -0.3996109652236261 0.012147860756185907
962 -14.065943441371365 7.348406877670967 -0.5224254532445731 7.290184925278426 -0.5182862390755971 6.322803890020467 -2.5303520982558516 -0.4001946197081341 0 0.0 6.408567321772354 0 0.0 -2.560894829175578 -0.39960488836174646 0.0121180751074198
963 -14.073682812910592 7.352162461310135 -0.5224050136020955 7.294015695134874 -0.5182734179886204 6.324898502426634 -2.5311434493163274 -0.40018720432355076 0 0.0 6.410651455854234 0 0.0 -2.5616888922486503 -0.3995988410677522 0.012088403385692462
964 -14.081408628193955 7.355911734905334 -0.5223846512185751 7.297839919759943 -0.5182606451138791 6.326988402023945 -2.5319331101325924 -0.4001798247840395 0 0.0 6.412730860357494 0 0.0 -2.562481228714568 -0.39959282316921 0.012058845047817351
965 -14.089120922861065 7.35965471359416 -0.5223643656611928 7.301657615202987 -0.5182479201633714 6.329073604816514 -2.5327210861166347 -0.4001724808808035 0 0.0 6.414805551567571 0 0.0 -2.563271844250846 -0.39958683449484533 0.012029399553430103
966 -14.096819732457334 7.363391412485592 -0.5223441565001852 7.305468797480949 -0.5182352428512946 6.331154126744716 -2.5335073826605172 -0.4001651724064359 0 0.0 6.416875545703345 0 0.0 -2.564060744513138 -0.3995808748745328 0.01200006636497533
967 -14.104505092433977 7.367121846659854 -0.52232402330882 7.309273482578235 -0.5182226128940263 6.333229983685417 -2.5342920051364355 -0.40015789915490907 0 0.0 6.418940858917399 0 0.0 -2.564847935135317 -0.3995749441392886 0.011970844947693321
968 -14.112177038148019 7.370846031168275 -0.522303965663371 7.313071686446597 -0.5182100300101048 6.335301191452203 -2.535074958896783 -0.4001506609215659 0 0.0 6.421001507296278 0 0.0 -2.5656334217295513 -0.39956904212126165 0.011941734769606733
969 -14.119835604862327 7.374563981033165 -0.5222839831430933 7.316863425005018 -0.5181974939202105 6.337367765795618 -2.5358562492742123 -0.4001434575031091 0 0.0 6.423057506860746 0 0.0 -2.566417209886377 -0.3995631686537254 0.011912735301507498
970 -14.12748082774562 7.378275711247687 -0.5222640753301995 7.320648714139595 -0.5181850043471466 6.339429722403386 -2.5366358815816974 -0.4001362886975921 0 0.0 6.425108873566042 0 0.0 -2.56719930517478 -0.39955732357107 0.011883846016943346
971 -14.135112741872492 7.381981236775727 -0.5222442418098342 7.32442756970343 -0.5181725610158209 6.341487076900652 -2.537413861112594 -0.4001291543044086 0 0.0 6.427155623302138 0 0.0 -2.5679797131422637 -0.39955150670879347 0.01185506639220509
972 -14.14273138222344 7.38568057255178 -0.522224482170052 7.328200007516525 -0.5181601636532268 6.343539844850203 -2.538190193140706 -0.40012205412428414 0 0.0 6.429197771893998 0 0.0 -2.5687584393149328 -0.3995457179034942 0.011826395906313
973 -14.150336783684901 7.389373733480828 -0.522204796001792 7.3319660433656795 -0.5181478119884265 6.345588041752706 -2.5389648829203417 -0.40011498795926526 0 0.0 6.431235335101832 0 0.0 -2.5695354891975635 -0.3995399569928625 0.0117978340410039
974 -14.157928981049286 7.39306073443822 -0.5221851828988548 7.335725693004381 -0.5181355057525305 6.347631683046935 -2.5397379356863836 -0.4001079556127114 0 0.0 6.4332683286213515 0 0.0 -2.5703108682736824 -0.39953422381567283 0.011769380280718033
975 -14.165508009015012 7.396741590269567 -0.5221656424578799 7.339478972152715 -0.5181232446786821 6.349670784110001 -2.540509356654344 -0.4001009568892844 0 0.0 6.435296768084029 0 0.0 -2.5710845820056405 -0.39952851821177554 0.011741034112585995
976 -14.17307390218656 7.400416315790629 -0.5221461742783211 7.343225896497268 -0.5181110285020377 6.351705360257584 -2.5412791510204324 -0.4000939915949399 0 0.0 6.437320669057348 0 0.0 -2.5718566358346893 -0.39952284002208954 0.01171279502641566
977 -14.180626695074508 7.404084925787204 -0.522126777962425 7.346966481691028 -0.5180988569597506 6.35373542674416 -2.5420473239616155 -0.4000870595369179 0 0.0 6.43934004704506 0 0.0 -2.5726270351810574 -0.39951718908859407 0.01168466251467907
978 -14.188166422095584 7.407747435015032 -0.5221074531152075 7.350700743353302 -0.5180867297909526 6.3557609987632375 -2.5428138806356806 -0.40008016052373346 0 0.0 6.441354917487437 0 0.0 -2.5733957854440246 -0.3995115652543212 0.01165663607249971
979 -14.195693117572723 7.411403858199682 -0.5220881993444315 7.354428697069628 -0.5180746467367378 6.357782091447576 -2.543578826181297 -0.4000732943651676 0 0.0 6.443365295761533 0 0.0 -2.5741628920019997 -0.39950596836334773 0.011628715197639194
980 -14.203206815735127 7.415054210036468 -0.5220690162605846 7.358150358391686 -0.5180626075401441 6.359798719869428 -2.5443421657180814 -0.4000664608722584 0 0.0 6.445371197181424 0 0.0 -2.5749283602125916 -0.39950039826078815 0.011600899390484603
981 -14.210707550718315 7.418698505190339 -0.522049903476857 7.361865742837219 -0.5180506119461374 6.361810899040758 -2.545103904346658 -0.4000596598572919 0 0.0 6.447372636998473 0 0.0 -2.575692195412691 -0.3994948547927866 0.011573188154035371
982 -14.218195356564193 7.422336758295794 -0.5220308606091196 7.3655748658899505 -0.5180386597015946 6.363818643913474 -2.545864047148723 -0.4000528911337936 0 0.0 6.449369630401578 0 0.0 -2.5764544029185403 -0.39948933780650964 0.011545580993890614
983 -14.225670267221119 7.425968983956787 -0.5220118872759024 7.369277742999513 -0.5180267505552867 6.365821969379659 -2.5466225991871054 -0.40004615451651887 0 0.0 6.451362192517421 0 0.0 -2.5772149880258115 -0.39948384715013846 0.011518077418236189
984 -14.233132316543978 7.429595196746643 -0.5219929830983727 7.372974389581366 -0.5180148842578621 6.367820890271799 -2.5473795655058318 -0.4000394498214445 0 0.0 6.453350338410722 0 0.0 -2.5779739560096813 -0.3994783826728619 0.011490676937831784
985 -14.240581538294252 7.433215411207965 -0.5219741477003137 7.376664821016733 -0.5180030605618312 6.36981542136301 -2.548134951130188 -0.40003277686576033 0 0.0 6.45533408308449 0 0.0 -2.578731312124906 -0.3994729442248689 0.011463379065998385
986 -14.248017966140091 7.43682964185256 -0.5219553807081042 7.380349052652527 -0.5179912792215495 6.371805577367261 -2.54888876106678 -0.40002613546785976 0 0.0 6.457313441480275 0 0.0 -2.579487061605895 -0.39946753165734095 0.011436183318605339
987 -14.255441633656407 7.440437903161352 -0.5219366817506964 7.38402709980128 -0.5179795399932016 6.373791372939608 -2.5496410003036023 -0.40001952544733227 0 0.0 6.459288428478413 0 0.0 -2.580241209666789 -0.3994621448224453 0.011409089214057635
988 -14.262852574324931 7.444040209584303 -0.5219180504595964 7.387698977741089 -0.517967842634786 6.375772822676419 -2.5503916738100947 -0.400012946624954 0 0.0 6.46125905889828 0 0.0 -2.580993761501532 -0.3994567835733275 0.011382096273283432
989 -14.270250821534328 7.447636575540344 -0.5218994864688425 7.391364701715545 -0.5179561869060988 6.377749941115599 -2.5511407865372067 -0.4000063988226794 0 0.0 6.463225347498539 0 0.0 -2.5817447222839474 -0.3994514477641043 0.011355204019721241
990 -14.277636408580264 7.4512270154172935 -0.5218809894149858 7.395024286933672 -0.5179445725687181 6.379722742736819 -2.5518883434174624 -0.39999988186363333 0 0.0 6.465187308977388 0 0.0 -2.5824940971678134 -0.3994461372498567 0.011328411979307264
991 -14.285009368665513 7.454811543571788 -0.5218625589370689 7.398677748569879 -0.5179329993859888 6.3816912419617395 -2.552634349365021 -0.39999339557210206 0 0.0 6.467144957972808 0 0.0 -2.5832418912869355 -0.39944085188662276 0.011301719680463118
992 -14.292369734900033 7.458390174329221 -0.5218441946766071 7.4023251017638945 -0.5179214671230075 6.383655453154242 -2.553378809275741 -0.3999869397735251 0 0.0 6.469098309062809 0 0.0 -2.583988109755223 -0.39943559153139074 0.011275126654083025
993 -14.299717540301078 7.461962921983666 -0.5218258962775677 7.405966361620722 -0.5179099755466072 6.385615390620645 -2.5541217280272406 -0.39998051429448755 0 0.0 6.471047376765678 0 0.0 -2.5847327576667616 -0.3994303560420922 0.011248632433521462
994 -14.307052817793286 7.465529800797819 -0.5218076633863507 7.4096015432105835 -0.5178985244253427 6.387571068609937 -2.5548631104789625 -0.3999741189627111 0 0.0 6.472992175540222 0 0.0 -2.5854758400958917 -0.39942514527759543 0.0112222365545806
995 -14.314375600208793 7.469090825002936 -0.5217894956517691 7.413230661568872 -0.5178871135294746 6.389522501313994 -2.5556029614722364 -0.3999677536070467 0 0.0 6.47493271978602 0 0.0 -2.5862173620972757 -0.39941995909769756 0.011195938555498088
996 -14.321685920287324 7.472646008798769 -0.5217713927250299 7.416853731696107 -0.5178757426309561 6.391469702867812 -2.5563412858303414 -0.3999614180574661 0 0.0 6.476869023843658 0 0.0 -2.5869573287059784 -0.3994147973631192 0.011169737976934399
997 -14.328983810676313 7.476195366353511 -0.5217533542597144 7.420470768557889 -0.5178644115034178 6.393412687349724 -2.557078088358566 -0.39995511214505336 0 0.0 6.478801101994984 0 0.0 -2.587695744937538 -0.3994096599354967 0.011143634361960765
998 -14.336269303931001 7.479738911803739 -0.5217353799117597 7.424081787084858 -0.5178531199221528 6.395351468781629 -2.5578133738442754 -0.399948835701998 0 0.0 6.480728968463337 0 0.0 -2.58843261578804 -0.39940454667737635 0.011117627256046638
999 -14.34354243251456 7.483276659254368 -0.5217174693394397 7.427686802172653 -0.5178418676641031 6.397286061129207 -2.5585471470569687 -0.3999425885615862 0 0.0 6.482652637413809 0 0.0 -2.589167946234193 -0.39939945745220684 0.011091716207047698
1000 -14.350803228798203 7.486808622778586 -0.5216996222033464 7.431285828681875 -0.5178306545078455 6.39921647830215 -2.5592794127483454 -0.3999363705581933 0 0.0 6.4845721229534705 0 0.0 -2.5899017412333993 -0.39939439212433336 0.011065900765193303
1001 -14.35805172506129 7.490334816417818 -0.5216818381663717 7.434878881438046 -0.5178194802335767 6.401142734154377 -2.5600101756523674 -0.39993018152727655 0 0.0 6.486487439131619 0 0.0 -2.59063400572383 -0.399389350558991 0.01104018048307461
1002 -14.36528795349147 7.493855254181672 -0.5216641168936887 7.438465975231586 -0.5178083446231005 6.403064842484264 -2.5607394404853188 -0.3999240213053663 0 0.0 6.488398599940023 0 0.0 -2.591364744624499 -0.399384332622298 0.011014554915632255
1003 -14.372511946184776 7.4973699500478945 -0.5216464580527339 7.442047124817769 -0.5177972474598138 6.404982817034855 -2.5614672119458697 -0.39991788973005926 0 0.0 6.490305619313153 0 0.0 -2.592093962835334 -0.3993793381812498 0.010989023620144355
1004 -14.379723735145776 7.5008789179623285 -0.5216288613131891 7.445622344916698 -0.5177861885286921 6.406896671494091 -2.5621934947151384 -0.3999117866400105 0 0.0 6.492208511128431 0 0.0 -2.5928216652372518 -0.3993743671037124 0.010963586156214412
1005 -14.386923352287674 7.504382171838872 -0.5216113263469632 7.44919165021328 -0.517775167616277 6.408806419495025 -2.5629182934567543 -0.39990571187492613 0 0.0 6.4941072892064655 0 0.0 -2.5935478566922296 -0.39936941925841557 0.010938242085759274
1006 -14.394110829432458 7.507879725559438 -0.5215938528281753 7.452755055357191 -0.5177641845106624 6.410712074616045 -2.5636416128169177 -0.39989966527555537 0 0.0 6.496001967311288 0 0.0 -2.5942725420433796 -0.39936449451494793 0.010912990972997237
1007 -14.401286198311016 7.511371592973916 -0.5215764404331364 7.456312574962862 -0.5177532390014816 6.412613650381093 -2.5643634574244643 -0.3998936466836837 0 0.0 6.497892559150592 0 0.0 -2.5949957261150205 -0.3993595927437495 0.010887832384436006
1008 -14.408449490563285 7.514857787900141 -0.5215590888403325 7.459864223609451 -0.5177423308798936 6.414511160259881 -2.5650838318909273 -0.39988765594212544 0 0.0 6.4997790783759735 0 0.0 -2.5957174137127486 -0.39935471381610577 0.010862765888860914
1009 -14.415600737738368 7.518338324123853 -0.5215417977304072 7.463410015840819 -0.5177314599385705 6.416404617668113 -2.565802740810596 -0.3998816928947157 0 0.0 6.501661538583162 0 0.0 -2.5964376096235138 -0.39934985760414216 0.010837791057323009
1010 -14.422739971294678 7.521813215398671 -0.5215245667861448 7.46694996616552 -0.5177206259716848 6.4182940359677 -2.5665201887605806 -0.39987575738630377 0 0.0 6.503539953312262 0 0.0 -2.597156318615687 -0.39934502398081706 0.010812907463127316
1011 -14.429867222600084 7.525282475446062 -0.5215073956924532 7.470484089056774 -0.517709828774896 6.420179428466979 -2.567236180300872 -0.3998698492627457 0 0.0 6.505414336047981 0 0.0 -2.5978735454391373 -0.39934021281991666 0.01078811468182102
1012 -14.43698252293204 7.528746117955308 -0.5214902841363472 7.474012398952457 -0.5176990681453386 6.4220608084209285 -2.567950719974407 -0.39986396837089755 0 0.0 6.507284700219868 0 0.0 -2.5985892948253 -0.3993354239960485 0.010763412291181704
1013 -14.44408590347773 7.532204156583481 -0.5214732318069321 7.477534910255086 -0.5176883438816094 6.423938189031387 -2.5686638123071246 -0.3998581145586073 0 0.0 6.509151059202549 0 0.0 -2.5993035714872508 -0.3993306573846356 0.01073879987120587
1014 -14.451177395334216 7.535656604955424 -0.5214562383953868 7.481051637331807 -0.5176776557837549 6.425811583447263 -2.5693754618080322 -0.399852287674709 0 0.0 6.511013426315953 0 0.0 -2.6000163801197744 -0.3993259128619106 0.0107142770040971
1015 -14.458257029508587 7.539103476663721 -0.5214393035949481 7.484562594514383 -0.5176670036532592 6.427681004764761 -2.570085672969264 -0.3998464875690146 0 0.0 6.512871814825555 0 0.0 -2.6007277253994405 -0.3993211903049101 0.010689843274254637
1016 -14.465324836918102 7.542544785268679 -0.5214224271008939 7.488067796099188 -0.5176563872930318 6.429546466027583 -2.570794450266144 -0.39984071409230804 0 0.0 6.514726237942597 0 0.0 -2.6014376119846703 -0.39931648959146826 0.010665498268261646
1017 -14.472380848390335 7.545980544298307 -0.5214056086105276 7.4915672563472 -0.5176458065073956 6.431407980227153 -2.5715017981572457 -0.3998349670963374 0 0.0 6.5165767088243225 0 0.0 -2.6021460445158104 -0.399311810600212 0.010641241574873986
1018 -14.479425094663338 7.549410767248298 -0.5213888478231621 7.4950609894839895 -0.5176352611020747 6.433265560302824 -2.572207721084454 -0.39982924643380896 0 0.0 6.51842324057421 0 0.0 -2.602853027615203 -0.3993071532105542 0.010617072785008529
1019 -14.486457606385786 7.552835467582009 -0.5213721444401037 7.498549009699721 -0.517624750884183 6.435119219142098 -2.572912223473028 -0.3998235519583797 0 0.0 6.520265846242197 0 0.0 -2.603558565887257 -0.399302517302689 0.010592991491731887
1020 -14.493478414117135 7.556254658730454 -0.5213554981646371 7.502031331149147 -0.5176142756622121 6.436968969580831 -2.573615309731659 -0.39981788352465064 0 0.0 6.522104538824913 0 0.0 -2.6042626639185182 -0.39929790275758564 0.010568997290249023
1021 -14.500487548327778 7.559668354092281 -0.5213389087020095 7.505507967951613 -0.5176038352460198 6.4388148244034475 -2.574316984252532 -0.3998122409881606 0 0.0 6.523939331265907 0 0.0 -2.6049653262777404 -0.399293309456983 0.010545089777891882
1022 -14.507485039399203 7.563076567033768 -0.5213223757594153 7.508978934191051 -0.5175934294468189 6.440656796343156 -2.575017251411387 -0.3998066242053788 0 0.0 6.5257702364558705 0 0.0 -2.6056665575159546 -0.399288737283384 0.010521268554108188
1023 -14.514470917624152 7.566479310888805 -0.5213058990459811 7.512444243915982 -0.5175830580771649 6.442494898082151 -2.575716115567581 -0.3998010330336993 0 0.0 6.52759726723287 0 0.0 -2.6063663621665394 -0.39928418612005007 0.010497533220450243
1024 -14.521445213206782 7.569876598958893 -0.5212894782727505 7.515903911139525 -0.5175727209509461 6.444329142251832 -2.576413581064146 -0.39979546733143334 0 0.0 6.529420436382564 0 0.0 -2.607064744745291 -0.3992796558509961 0.010473883380563632
1025 -14.528407956262832 7.57326844451313 -0.5212731131526689 7.519357949839399 -0.5175624178833712 6.446159541433013 -2.5771096522278505 -0.39978992695780324 0 0.0 6.531239756638439 0 0.0 -2.6077617097504944 -0.3992751463609846 0.01045031864017626
1026 -14.535359176819782 7.576654860788208 -0.5212568034005692 7.522806373957926 -0.5175521486909589 6.44798610815612 -2.577804333369259 -0.3997844117729362 0 0.0 6.533055240682032 0 0.0 -2.6084572616629904 -0.3992706575355201 0.01042683860708711
1027 -14.542298904817018 7.58003586098841 -0.521240548733157 7.52624919740204 -0.5175419131915264 6.449808854901411 -2.5784976287827943 -0.39977892163785805 0 0.0 6.5348669011431415 0 0.0 -2.6091514049462465 -0.3992661892608446 0.010403442891155277
1028 -14.549227170106008 7.583411458285599 -0.5212243488689953 7.529686434043299 -0.5175317112041792 6.451627794099181 -2.5791895427467955 -0.399773456414486 0 0.0 6.536674750600066 0 0.0 -2.609844144046426 -0.3992617414239316 0.010380131104288976
1029 -14.556144002450454 7.586781665819225 -0.5212082035284914 7.533118097717892 -0.5175215425492995 6.453442938129971 -2.579880079523579 -0.39976801596562295 0 0.0 6.538478801579817 0 0.0 -2.6105354833924572 -0.39925731391248126 0.01035690286043458
1030 -14.563049431526482 7.590146496696321 -0.5211921124338813 7.536544202226655 -0.5175114070485363 6.455254299324768 -2.5805692433594976 -0.3997626001549513 0 0.0 6.540279066558345 0 0.0 -2.611225427396101 -0.3992529066149148 0.01033375777556574
1031 -14.569943486922794 7.593505963991505 -0.5211760753092166 7.539964761335078 -0.5175013045247945 6.457061889965217 -2.581257038485001 -0.39975720884702654 0 0.0 6.542075557960756 0 0.0 -2.611913980452021 -0.39924851942036965 0.010310695467672498
1032 -14.57682619814086 7.59686008074698 -0.5211600918803497 7.5433797887733185 -0.5174912348022237 6.458865722283823 -2.5819434691146945 -0.399751841907271 0 0.0 6.543868288161534 0 0.0 -2.6126011469378514 -0.39924415221869447 0.010287715556750466
1033 -14.583697594595073 7.600208859972537 -0.5211441618749201 7.546789298236231 -0.5174811977062099 6.460665808464163 -2.5826285394474 -0.39974649920196775 0 0.0 6.545657269484761 0 0.0 -2.6132869312142644 -0.3992398049004433 0.01026481766479022
1034 -14.590557705612929 7.603552314645563 -0.5211282850223407 7.550193303383363 -0.5174711930633628 6.4624621606410795 -2.5833122536662128 -0.39974118059825464 0 0.0 6.547442514204331 0 0.0 -2.61397133762504 -0.39923547735687137 0.010242001415766222
1035 -14.597406560435212 7.6068904577110406 -0.5211124610537836 7.5535918178389885 -0.5174612207015068 6.464254790900889 -2.5839946159385634 -0.39973588596411835 0 0.0 6.54922403454417 0 0.0 -2.6146543704971332 -0.3992311694799298 0.01021926643562666
1036 -14.604244188216164 7.610223302081568 -0.5210966897021679 7.55698485519212 -0.5174512804496709 6.46604371128159 -2.584675630416274 -0.3997306151683876 0 0.0 6.55100184267846 0 0.0 -2.61533603414074 -0.39922688116226007 0.010196612352282393
1037 -14.611070618023662 7.613550860637354 -0.5210809707021447 7.560372428996529 -0.5174413721380787 6.467828933773056 -2.585355301235622 -0.3997253680807287 0 0.0 6.552775950731839 0 0.0 -2.616016332849369 -0.39922261229719025 0.01017403879559652
1038 -14.6178858788394 7.616873146226234 -0.5210653037900842 7.563754552770774 -0.5174314955981381 6.469610470317246 -2.5860336325173923 -0.39972014457163796 0 0.0 6.554546370779632 0 0.0 -2.6166952708999034 -0.3992183627787288 0.010151545397373991
1039 -14.624689999559074 7.62019017166368 -0.5210496887040631 7.567131239998217 -0.517421650662432 6.471388332808398 -2.586710628366941 -0.39971494451243705 0 0.0 6.556313114848057 0 0.0 -2.617372852552672 -0.3992141325015607 0.010129131791350884
1040 -14.631483008992554 7.62350194973281 -0.5210341251838506 7.5705025041270435 -0.5174118371647077 6.473162533093234 -2.5873862928742537 -0.39970976777526673 0 0.0 6.558076194914442 0 0.0 -2.618049082051516 -0.399209921361042 0.010106797613184185
1041 -14.63826493586407 7.6268084931844085 -0.5210186129708966 7.5738683585703 -0.517402054939869 6.47493308297116 -2.588060630114001 -0.39970461423308096 0 0.0 6.5598356229074355 0 0.0 -2.618723963623853 -0.39920572925319553 0.010084542500441223
1042 -14.645035808812409 7.630109814736933 -0.5210031518083172 7.577228816705907 -0.5173923038239643 6.476699994194463 -2.588733644145598 -0.39969948375964126 0 0.0 6.561591410707221 0 0.0 -2.619397501480746 -0.3992015560747057 0.01006236609258948
1043 -14.651795656391075 7.633405927076532 -0.5209877414408834 7.580583891876694 -0.5173825836541792 6.478463278468512 -2.589405339013265 -0.3996943762295111 0 0.0 6.563343570145729 0 0.0 -2.6200696998169697 -0.3991974017229141 0.010040268030986175
1044 -14.6585445070685 7.636696842857064 -0.5209723816150076 7.583933597390425 -0.5173728942688256 6.480222947451953 -2.5900757187460823 -0.3996892915180502 0 0.0 6.565092113006843 0 0.0 -2.6207405628110756 -0.3991932660958148 0.010018247958868133
1045 -14.665282389228212 7.63998257470011 -0.5209570720787313 7.587277946519829 -0.5173632355073338 6.481979012756908 -2.590744787358049 -0.399684229501409 0 0.0 6.566837051026617 0 0.0 -2.6214100946254564 -0.3991891490920491 0.009996305521341498
1046 -14.67200933116903 7.6432631351949984 -0.5209418125817128 7.590616952502626 -0.5173536072102419 6.483731485949174 -2.5914125488481408 -0.3996791900565228 0 0.0 6.5685783958934785 0 0.0 -2.6220782994064167 -0.39918505061090215 0.009974440365371541
1047 -14.67872536110525 7.646538536898822 -0.520926602875215 7.593950628541566 -0.5173440092191882 6.485480378548412 -2.592079007200369 -0.3996741730611066 0 0.0 6.570316159248442 0 0.0 -2.6227451812842335 -0.399180970552297 0.009952652139772727
